MOLECULE_NAME,SMILES,log_fu
103583785,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,-1.484126156
103584279,C[C@@H](C(=O)N[C@H]1C2=CC=CC=C2CCN(C1=O)C)NC(=O)[C@H](C(C)C)O,-0.095338542
103584551,C1CCN(CC1)CC2=CC=C(C=C2)C3=CC(=C(S3)NC(=O)N)C(=O)N,-0.476383581
103586682,C1=CC(=CC(=C1)C(F)(F)F)C(=O)NC2=CC(=C(C=C2)Cl)C(=O)NC3=CN=CC=C3,-2.522878745
103586756,C1=CC(=CC(=C1)Cl)C(=O)NC2=CC(=C(C=C2)Cl)C(=O)NC3=CN=CC=C3,-1.76700389
103586896,C1=CC(=CC(=C1)C(F)(F)F)C(=O)NC2=CC(=C(C=C2)Cl)C(=O)NC3=CN=CS3,-2.397940009
103586897,C1=CC(=CC(=C1)Cl)C(=O)NC2=CC(=C(C=C2)Cl)C(=O)NC3=CN=CS3,-2.698970004
103586898,CC1=CC(=CC(=C1)C(=O)NC2=CC(=C(C=C2)Cl)C(=O)NC3=CN=CS3)C,-2.397940009
103586899,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)C(=O)NC3=CN=C(S3)C,-1.924453039
103586906,CC(C)C1=NOC(=N1)C2CCN(CC2)C3=NC=NC(=C3[N+](=O)[O-])NC4=C(C=C(C=C4)S(=O)(=O)C)F,-2.004364805
103586969,CC1=NC=C(S1)NC(=O)C2=C(C=CC(=C2)NC(=O)C3=CC(=CC=C3)C(F)(F)F)Cl,-2.397940009
103586970,CC1=NC=C(S1)NC(=O)C2=C(C=CC(=C2)NC(=O)C3=CC(=CC=C3)Cl)Cl,-2.698970004
103586973,CC1=NC=C(S1)NC(=O)C2=C(C=CC(=C2)NC(=O)C3=CC(=CC(=C3)F)C(F)(F)F)Cl,-2.455931956
103587042,CC1=NC=C(S1)NC(=O)C2=C(C=CC(=C2)NC(=O)C3=CC(=CC(=C3)Cl)F)Cl,-2.397940009
103587145,CCNC(=O)NC1=NC2=C(N1)C=C(C=C2)C3=CN=CC=C3,-1.747146969
103587454,COC1=C(C=C(C=C1)C2(CCC(CC2)C(=O)O)C#N)OC3CCCC3,-1.935542011
103587889,C1CN(CCC1NC(=O)COC2=CC(=CC=C2)Cl)CC3=CN(C=C3)C4=CC=C(C=C4)C(F)(F)F,-2.142667504
103588292,C1CN(CCC1C2=NC=C(N2)C3=CC=C(C=C3)F)CC4=CN(C=C4)C5=CC=C(C=C5)C(F)(F)F,-3.045757491
103588557,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC=C(C=C3)C(=O)N4CC[C@@H](C4)N(C)C,-0.589222767
103589735,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,-2.045757491
103590286,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)O,-1.378823718
103590321,CC(C)NC[C@@H](COC1=CC=CC2=CC=CC=C21)O,-0.855425792
103596536,CC1=C(SC=N1)C(=O)N(CC2=CC(=O)NC3=C2C=CC=C3F)C4=CC(=CC=C4)Cl,-1.679853714
103602484,C1CN(CCC1NC(=O)CO)CC2=CC=C(C=C2)OC3=NC4=CC=CC=C4S3,-1.416801226
103604318,CC(C)(C)CCN1CC[C@@H]([C@@H](C1)F)CNC(=O)C2=CC(=CC(=C2)Cl)Cl,-1.349692477
103604800,C1CN(CCN1C2=NC=CC=N2)C(=O)C3=CC=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54,-1.2644011
103604985,CN1CCN(CC1)C(=O)C2=CC=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43,-0.456677099
103605052,CN1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,-0.538351432
103605182,CCC(=O)N1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,-0.431094585
103608278,CC1([C@@H]2CC[C@]1(C(=O)C2)CS(=O)(=O)N3CCN(CC3)C4=NC=C(C=C4)C(F)(F)F)C,-2.036212173
103608840,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)C)F)C(=O)N)N4CCN(CC4)C,-1.245651664
103608841,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=CC(=C3)C)F)C(=O)N)N4CCN(CC4)C,-1.217527376
103608842,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=CC(=C3)F)F)C(=O)N)N4CCN(CC4)C,-1.133122186
103608843,CC(C)OC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C,-1.8569852
103608905,CC(C)OC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCN(CC4)C,-1.76700389
103609075,CC1=CC=CC=C1NC2=C(C=NC3=CC(=C(C=C32)OC)OC)C(=O)N,-2.091514981
103609082,CC(C)OC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)F)C(=O)N)N4CCN(CC4)C,-1.311580178
103609083,CC(C)OC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C,-2.004364805
103609084,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl)OCCOC,-0.987162775
103609085,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)OCCOC,-0.342848498
103609160,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)F)OCCOC,-0.406381692
103609161,CC1=CC(=C(C=C1)NC2=C(C=NC3=CC(=C(C=C32)N4CCN(CC4)C)OCCOC)C(=O)N)F,-0.821023053
103609162,CC1=CC(=C(C=C1)F)NC2=C(C=NC3=CC(=C(C=C32)N4CCN(CC4)C)OCCOC)C(=O)N,-0.787279846
103609292,CC1=CC(=C(C=C1)NC2=C(C=NC3=CC(=C(C=C32)OC)OC)C(=O)N)F,-1.924453039
103609360,COC1=C(C=C2C(=C1)C(=C(C=N2)C(=O)N)NC3=C(C=CC(=C3)F)F)OC,-1.2644011
103609361,CC1=CC(=C(C=C1)F)NC2=C(C=NC3=CC(=C(C=C32)OC)OC)C(=O)N,-1.446116973
103609429,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)Cl)Cl)OC,-1.493494968
103609430,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=CC(=C(C=C4)Cl)Cl)OC,-1.446116973
103609431,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl)OC,-1.349692477
103609432,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)OC,-0.596707855
103609534,CN(CCO)CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C(=O)N)OC,-0.483068191
103609538,CN1CCN(CC1)C2=CC3=C(C(=CN=C3C=C2)C(=O)N)NC4=C(C=C(C=C4)Cl)Cl,-1.747146969
103609539,CN1CCN(CC1)C2=CC3=C(C(=CN=C3C=C2)C(=O)N)NC4=CC(=C(C=C4)Cl)Cl,-1.235823868
103609540,CN1CCN(CC1)C2=CC3=C(C(=CN=C3C=C2)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl,-1.3400838
103609541,CN1CCN(CC1)C2=CC3=C(C(=CN=C3C=C2)C(=O)N)NC4=C(C=C(C=C4)F)F,-0.589222767
103609542,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl)F,-1.359518563
103609601,CN(C)CCNC1=C(C=C2C(=C1)C(=C(C=N2)C(=O)N)NC3=C(C(=CC=C3)Cl)Cl)OC,-0.987162775
103609602,COC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)NCCN4CCCCC4,-1.679853714
103609603,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)F,-0.611721137
103609664,CN(C)CCNC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)OC,-1.2644011
103609665,COC1=C(C=C2C(=C1)C(=C(C=N2)C(=O)N)NC3=C(C(=CC=C3)Cl)Cl)NCCN4CCCCC4,-2.22184875
103609666,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)NCCN(C)C,-1.378823718
103609669,CCN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl)OCC,-1.73754891
103609670,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C(C)C,-1.835647144
103609671,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCCN(CC4)C,-1.787812396
103609727,CN(C)CCNC1=C(C=C2C(=C1)C(=C(C=N2)C(=O)N)NC3=C(C=C(C=C3)F)F)OC,-0.353890478
103609728,COC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)NCCN4CCCCC4,-0.697236292
103609729,COC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)NCCN4CCOCC4,-1.105683937
103609730,CN(C)CCNC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)OC,-0.353890478
103609732,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)CCO,-1.321481621
103609733,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)CCOC,-1.76700389
103609734,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C(=O)C,-1.014124643
103609745,CC(C)(C[C@@H](C(=O)NC1(CC1)C#N)N[C@@H](C2=CC=C(C=C2)C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F)F,-1.217527376
103609806,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C(=O)CO,-0.787279846
103609808,CCN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)OCC,-1.3400838
103609809,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCN(CC4)C(C)C,-0.8467951
103609866,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCCN(CC4)C,-0.5172693
103609867,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCOCC4,-1.077793723
103609868,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCC(CC4)O,-1.050609993
103609869,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCN(CC4)C5CC5,-1.8569852
103609932,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCCN(CC4)C5CC5,-1.659555885
103609933,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C(=O)N)N4CCN(CC4)C,-1.46470588
103609934,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C,-2.091514981
103609935,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)F)C(=O)N)N4CCN(CC4)C,-1.151810883
103610369,CCC(CC)[C@@H](CO)NS(=O)(=O)C1=CC=C(S1)Cl,-1.105683937
103610854,CC1=C(C=C(C=C1)NC(=O)C2=CC(=C(C=C2)Cl)C(F)(F)F)C(=O)NC3=CN=CC=C3,-1.924453039
103611072,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(C)(C)C#N)C(=O)NC3=CC(=CN=C3)OC,-1.600326279
103611073,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(C)(C)C#N)C(=O)NC3=CC(=C(N=C3)N)Cl,-1.407823243
103611139,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)C(=O)NC3=CC(=C(N=C3)N)Cl,-1.795880017
103612778,CC(C)C1=CC(=C(C=C1OC2=CN=C(N=C2N)N)I)OC,-1.330683119
103614728,C1CC1NC2=NN3C(=NN=C3C4=CC=CC=C4)C=C2,-1.3400838
103615521,C[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)N,-0.745935547
103620111,C1=CC(=CC(=C1)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)CCO,-2.13076828
103621099,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)NS(=O)(=O)C,-1.522878745
103621105,C1=CC(=CC=C1CCO)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,-1.8569852
103623890,CC(C)CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC=C2OCC(=O)O)C(=O)C(=O)N,-1.504455662
103624086,CC(C)CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC=C2OCC(=O)NS(=O)(=O)C)C(=O)C(=O)N,-1.600326279
103624626,C1C[C@H](C2=CC=CC=C2C1)NC3=NC4=CC=CC=C4N3,-2.15490196
103625476,CC1=CC=CC=C1CN2CCC(CC2)N3CCC(CC3)N4C5=CC=CC=C5NC4=O,-0.450261269
103627919,C1CC1NC(=O)NC2=C(NN=C2)C3=NC4=C(N3)C=C(C=C4)CN5CCOCC5,-0.476383581
103628158,C1CNCCC1NS(=O)(=O)C2=C(C=CC(=C2)S(=O)(=O)C3=CC=CC=C3)C(F)(F)F,-1.123782159
103633606,CC1=C(C=CC=C1N)CN2C=CC(=CC2=O)OCCC3=CC=CS3,-1.301899454
103639168,COCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)O,-0.332080315
103644233,C1CC1C2=CC(=NN2)NC3=NC(=NC=C3Cl)N[C@@H](CO)C4=CC=C(C=C4)F,-1.359518563
103644371,CC1=CC(=NN1)NC2=NC(=NC=C2Cl)N[C@@H](C)C3=CC=C(C=C3)F,-2.045757491
103644428,C1CC2=C(C1)NN=C2C3=NNN=N3,-0.996108834
103644505,C[C@@H](C1=CC=C(C=C1)F)NC2=NC(=C(C(=N2)NC(CO)CO)Cl)NC3=CC(=NN3)OC(C)C,-1.446116973
103644577,C[C@@H](C1=NC=C(C=C1)F)NC2=NC=C(C(=N2)NC3=NNC(=C3)C4CC4)F,-1.096367484
103644578,C[C@@H](C1=NC=C(C=C1)F)NC2=NC=C(C(=N2)NC3=NNC(=C3)C4CC4)Cl,-1.446116973
103644581,C[C@@H](C1=NC=C(C=C1)F)NC2=NC(=C(C(=N2)OC(CO)CO)Cl)NC3=CC(=NN3)OC(C)C,-0.754240644
103644653,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)OC(C)C)Cl,-0.951558196
103645387,CC(C1=CC=CC=C1)NC(=O)C2=CC3=CC=CC=C3N2,-1.659555885
103645728,C1CC(=O)NC2=C1C=C(C=C2)C3=CN=CC4=CC=CC=C43,-1.446116973
103646361,C1CC1NC(=O)C2=CN(C3=C(C2=O)C=CC=N3)C4=CC=CC(=C4)C#CC5=CN=CC=C5,-1.777283529
103647618,C1=C(SC(=C1)Cl)S(=O)(=O)N[C@H](CO)C(C(F)(F)F)C(F)(F)F,-1.041436117
103648006,C1=CC2=C(N(N=C2C(=C1)C(F)(F)F)CC3=C(C=C(C=C3)F)Cl)C4=CC=C(C=C4)F,-3.22184875
103649345,CNC(=O)C1=NC=CC(=C1)OC2=CC3=C(C=C2)N(C(=N3)NC4=CC=C(C=C4)C(F)(F)F)C,-2.301029996
103649752,COC1=CC(=C(C=C1)N(C(C2=CC=CC=C2F)C(=O)NC3CCCC3)C(=O)C4=CC=CC=C4)OC,-2.48148606
103650095,C[C@@H](C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1[C@H](CC2)NC(=O)C3=CC=CC4=CC=CC=C43)C(C)(C)C)NC,-1.795880017
103652026,C1CN(CCN1)CC2=CC(=C(C=C2)NC(=O)C3=NC4=CC=CC=C4N=C3)C5=NC6=CC=CC=C6N5,-3.045757491
103671654,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,-0.190171039
103681280,C1CN(CCN1CC2=CN(C=C2)C3=NC=C(C=C3)C(F)(F)F)CC(=O)NC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,-2.853871964
103682034,C1=CSC(=C1)C2=CSC3=C2C(=O)NC=N3,-1.954677021
103682569,C1C2CC3CC1CC(C2)(C3)CC(=O)NC4=CC=CC5=C4C=CC(=N5)NCCNCCO,-1.3400838
103682648,C1[C@@H]2C=C[C@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)NC5=CC=CC6=C5N=CC=C6,-1.954677021
103682831,CN1C=C(C(=N1)C2=CC=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)C5=CC=NC=C5,-2.920818754
103684160,C1=CC=C(C(=C1)CCNC(=O)C2=C(C=CC(=C2)N3C(=O)NC(=O)C=N3)Cl)Cl,-1.552841969
103684245,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=C(C=CC(=C4)C5=CC=C(C=C5)C(=O)O)Cl,-2.113509275
103684257,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=CC(=NC=C4Cl)OCCNCCCO,-0.960585881
103684295,CC(C)NC(=O)C1=CC(=C(N=C1)N2CCC(CC2)N3C4=CC=CC=C4COC3=O)Cl,-2.251811973
103684541,C1=CC=C2C(=C1)C=CC(=N2)COC3=CC=C(C=C3)C4=C(C=NN4)C5=CC=NC=C5,-2.698970004
103684986,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NC4=CC=CC=C4C=C3,-2.193820026
103685489,C1=CC=C(C=C1)C2=C(C(=O)NC(=N2)N)C#N,-1.436518915
103685921,C1CCCC(CC1)(CNC(=O)C2=C(C=CC(=C2)N3C(=O)NC(=O)C=N3)Cl)O,-0.619246229
103685978,C1=CC2=C(C=CN(C2=O)CCO)C(=C1)NC(=O)CC3=CC(=C(C=C3)Cl)C(F)(F)F,-2.013228266
103686777,CN(C)C1=C(C(=NC(=N1)CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(F)(F)F)N(C)C)CC(=O)O,-2.408935393
103687100,C1CN(CCC1NC(=O)NCC2=CC(=CC=C2)F)CC3=CN(C=C3)C4=CC=C(C=C4)C(F)(F)F,-1.571865206
103687780,CC1=C(C=C(C=C1)C(=O)N2CC3CNCC(C2)O3)NC(=O)CC45CC6CC(C4)CC(C6)C5,-0.552686891
103688283,C1CN(CCC1CC(=O)NC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)CC4=CN(C=C4)C5=NC=C(C=C5)C(F)(F)F,-2.27572413
103688346,C1CN(CCC1CC(=O)NC(C2=CC=C(C=C2)F)C3=CN=CC=C3)CC4=CN(C=C4)C5=CC=C(C=C5)C(F)(F)F,-1.504455662
103689476,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=C(C=CC(=C4)NCCNCC(=O)O)Cl,-1.142667504
103689494,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=C(C=CC(=C4)C5=CC(=CN=C5)C(=O)O)Cl,-2.004364805
103689522,C1CCCC(CC1)(CNC(=O)C2=C(C=CC(=C2)C3=CC=CC=C3C(=O)O)Cl)O,-1.050609993
103690014,C1CN(CCC1CC(=O)NC(C2=CC=C(C=C2)Cl)C3=CC=NC=C3)CC4=CN(C=C4)C5=CC=C(C=C5)C(F)(F)F,-1.886056648
103691044,CCC1=NC2=C(N1CCCCNS(=O)(=O)C)C3=CC=CC=C3N=C2N,-0.476383581
103691179,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=C(C=CC(=C4)N5C(=O)NC(=O)C=N5)Cl,-1.728158393
103694313,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC=C(C=C4)F,-2.397940009
103696896,C[C@]1(CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F,-1.679853714
103701305,COC1=CC=C(C=C1)CCN2[C@H](CN(C2=O)NS(=O)(=O)C)C3=CC=C(C=C3)OC,-1.321481621
103701306,COC1=CC=C(C=C1)CCN2[C@@H](CN(C2=O)NS(=O)(=O)C)C3=CC=C(C=C3)OC,-1.19859629
103701741,CCCSC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,-0.316322701
103704123,CC1=CC(=CC2=C(C(=CN=C12)C(=O)N)NC3=CC(=CC=C3)OC)S(=O)(=O)C4=CC=CC(=C4)C(=O)N(C)C,-1.826813732
103704606,CC1=CN=C(N1)C2=C(C=CC(=C2)NC(=O)C3=C(N=C(C=C3)C(F)(F)F)C)Cl,-1.407823243
103704667,CC1=C(C=CC(=N1)C(F)(F)F)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3,-2.004364805
103705008,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl,-2.698970004
103705126,C[C@@H](C1=NC=C(C=C1)F)NC2=NC(=CN=C2C#N)NC3=NNC(=C3)C4CC4,-1.311580178
103705144,CC1=CC(=NN1)NC2=NC(=CN=C2C)N[C@@H](C)C3=NC=C(C=C3)F,-0.795880017
103705162,CC1=CC(=NN1)NC2=CN=C(C(=N2)N[C@@H](C)C3=NC=C(C=N3)F)C#N,-0.729554092
103705184,CC1=CC(=NN1)NC2=C(N=C(C(=N2)N[C@@H](C)C3=NC=C(C=N3)F)C#N)C,-0.5172693
103705197,CC1=CC(=NN1)NC2=CN=CC(=N2)N[C@@H](C)C3=NC=C(C=C3)F,-0.657774771
103705208,CC1=CC(=NN1)NC2=CN=CC(=N2)N[C@@H](C)C3=NC=C(C=N3)F,-1.068542129
103705230,CC1=CC(=NN1)NC2=C(N=C(C(=N2)N[C@@H](C)C3=NC=C(C=C3)F)C#N)C,-0.762456262
103705252,CC1=CC(=NN1)NC2=CN=C(C(=N2)N[C@@H](C)C3=NC=C(C=C3)F)C#N,-0.838033384
103705264,CC1=CC(=NN1)NC2=C(N=C(C(=N2)O[C@@H](C)C3=NC=C(C=C3)F)C#N)C,-1.226213555
103705265,CC1=CC(=NN1)NC2=C(N=C(C(=N2)O[C@H](C)C3=NC=C(C=C3)F)C#N)C,-1.659555885
103713813,CC(C)NC1=NC(=NC=C1OC)C2=CC=CC=N2,-0.650139918
103713918,COC1=CN=C(N=C1N2CCCC2)C3=CC=CC=N3,-1.179798541
103713930,C1=CC=C(C=C1)NC2=NC(=C(S2)C(=NC#N)N)N,-0.987162775
103714554,CC1=C2C=CC(=CC2=NC(=N1)N=C(N)N)OC,-0.673459331
103717081,CC(C)[C@@H](C1=CC=C(C=C1)Cl)C(=O)NC2=NC=CS2,-2.13076828
103718064,C1CSCCN1C2=C3C=CC=C4C3=C(C=C2)C5=C(C(=O)N=C45)C#N,-1.8569852
103723153,CC1=CC=CC=C1C[C@@H](C(=O)N)NC(=O)[C@H](CC2=CC=C(C=C2)OC)N,-0.443818153
103724173,COC(=O)[C@H](C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3,-1.866461092
103724331,COC(=O)/C=C/C(=O)O,-0.855425792
103727219,CC1=C(C=CC(=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl)CC3C(=O)NC(=O)S3,-3.22184875
103728028,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,-1.105683937
103728265,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N(C)C3=CC=C(C=C3)Cl,-1.378823718
103728954,CC(C)(CC1=CC=C(C=C1)OC)NC[C@@H](C2=C3C(=CC(=C2)O)NC(=O)CO3)O,-0.388382889
103729219,C1CN(CCN1C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)CC(C4=CC=CC=C4)C5=CC=CC=C5,-3
103729307,C1=CC=C(C=C1)C2=C3C=C(SC3=CC=C2)C(=N)N,-0.996108834
103730358,C1COCCN1CCCOC2=CC3=C(C=C2)C(=NC=N3)C4C5=C(C=C(C=C5)C#N)NC4=O,-1.886056648
103737595,CC(C)(C)OC(=O)N1CCC(CC1)OCC2=NC(=NO2)C3=CC=NC=C3,-2.075720714
103738391,CC1=CN=C(S1)NC2=C(C(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4)F,-1.161150909
103739421,CC1=CN=C(S1)NC2=CN=CC(=N2)N[C@@H](C)C3=NC=C(C=N3)F,-0.762456262
103739422,CC1=CN=C(S1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)OC,-0.987162775
103739423,CC1=CN=C(S1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4,-1.133122186
103739487,CC1=CN=C(S1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=C3)F)N4CCN(CC4)C,-1.330683119
103739488,CC1=CN=C(S1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=C3)F)N4CCOCC4,-1.581698709
103739489,C[C@@H](C1=NC=C(C=C1)F)NC2=NC(=CC(=N2)N3CCOCC3)NC4=NC=C(S4)C#N,-1.226213555
103739490,C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=CC(=N2)N3CCOCC3)NC4=NC=C(S4)C#N,-0.933674075
103742680,C1=CN=CC=C1C2=NC(=NN2)C3=CC(=NC=C3)C#N,-0.821023053
103742722,CC(=O)NC1=CC=C(C=C1)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4,-1.170053304
103743167,C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC=C(C=C4)C(=O)NCC#N,-0.987162775
103743338,C[C@H]1C/C=C\C(=O)[C@H]([C@H](C/C=C/C2=C(C(=CC(=C2)OC)O)C(=O)O1)O)O,-1.8569852
103744211,CCOC1=CC=C(C=C1)N2C(=O)C3=C(N=CC=C3)N=C2[C@@H](C)N(CC4CCN(CC4)C)C(=O)CC5=CC(=C(C=C5)F)C(F)(F)F,-0.889747083
103744540,C1[C@@H]([C@]1(C#N)NC(=O)[C@H](CC2=CC=CS2)N)C3=CC=CC=C3,-0.337431033
